,date,open,close,high,low,volume,amount,amplitude,pct_chg,change,turnover_rate,symbol
0,2021-05-28,110.0,94.01,115.0,93.52,66366,670727408.0,33.4,46.18,29.7,49.77,SZ301000
1,2021-05-31,87.0,85.04,91.0,82.03,46918,401906896.0,9.54,-9.54,-8.97,35.19,SZ301000
2,2021-06-01,83.5,82.41,84.9,82.11,29251,242755895.0,3.28,-3.09,-2.63,21.94,SZ301000
3,2021-06-02,82.97,84.2,87.87,82.42,30554,260425825.0,6.61,2.17,1.79,22.92,SZ301000
4,2021-06-03,82.9,77.55,82.95,77.32,32173,253669006.0,6.69,-7.9,-6.65,24.13,SZ301000
5,2021-06-04,77.0,74.99,77.4,74.86,17391,131487900.0,3.28,-3.3,-2.56,13.04,SZ301000
6,2021-06-07,75.21,77.58,77.77,73.64,16523,125199044.0,5.51,3.45,2.59,12.39,SZ301000
7,2021-06-08,77.18,80.08,83.5,76.02,24924,200314149.0,9.64,3.22,2.5,18.69,SZ301000
8,2021-06-09,79.59,78.2,79.59,77.12,11875,92606408.0,3.08,-2.35,-1.88,8.91,SZ301000
9,2021-06-10,78.6,77.35,79.68,76.61,12017,93476919.0,3.93,-1.09,-0.85,9.01,SZ301000
10,2021-06-11,77.04,75.83,77.98,75.63,8672,66520871.0,3.04,-1.97,-1.52,6.5,SZ301000
11,2021-06-15,75.76,75.2,77.98,75.0,8889,67898694.0,3.93,-0.83,-0.63,6.67,SZ301000
12,2021-06-16,74.66,73.1,75.11,71.68,10518,77007742.0,4.56,-2.79,-2.1,7.89,SZ301000
13,2021-06-17,73.2,73.59,74.62,72.08,6743,49378142.0,3.47,0.67,0.49,5.06,SZ301000
14,2021-06-18,73.0,73.55,74.25,72.67,5162,37991171.0,2.15,-0.05,-0.04,3.87,SZ301000
15,2021-06-21,73.37,74.2,74.97,73.0,5662,41929951.0,2.68,0.88,0.65,4.25,SZ301000
16,2021-06-22,74.6,76.09,76.88,73.8,11677,88066950.0,4.15,2.55,1.89,8.76,SZ301000
17,2021-06-23,76.24,75.06,76.24,74.6,7147,53634803.0,2.16,-1.35,-1.03,5.36,SZ301000
18,2021-06-24,75.03,73.13,75.49,71.92,8231,60557329.0,4.76,-2.57,-1.93,6.17,SZ301000
19,2021-06-25,73.0,73.38,73.92,72.8,4791,35066941.0,1.53,0.34,0.25,3.59,SZ301000
20,2021-06-28,73.43,73.28,73.74,72.88,4006,29378673.0,1.17,-0.14,-0.1,3.0,SZ301000
21,2021-06-29,73.5,72.16,73.5,72.01,4710,34163955.0,2.03,-1.53,-1.12,3.53,SZ301000
22,2021-06-30,72.28,72.15,72.6,72.04,4013,28999019.0,0.78,-0.01,-0.01,3.01,SZ301000
23,2021-07-01,72.56,72.67,74.5,71.86,9473,69371294.0,3.66,0.72,0.52,7.1,SZ301000
24,2021-07-02,72.4,71.98,73.6,71.87,5057,36545619.0,2.38,-0.95,-0.69,3.79,SZ301000
25,2021-07-05,72.03,71.26,72.46,71.09,4777,34129163.0,1.9,-1.0,-0.72,3.58,SZ301000
26,2021-07-06,71.06,71.77,71.86,70.5,5769,41050343.0,1.91,0.72,0.51,4.33,SZ301000
27,2021-07-07,71.39,72.53,73.3,71.38,6560,47552877.0,2.68,1.06,0.76,4.92,SZ301000
28,2021-07-08,72.2,70.83,72.42,70.82,6247,44481849.0,2.21,-2.34,-1.7,4.69,SZ301000
29,2021-07-09,70.77,71.4,71.88,70.52,3595,25634535.0,1.92,0.8,0.57,2.7,SZ301000
30,2021-07-12,71.6,72.26,72.51,70.92,6201,44535487.0,2.23,1.2,0.86,4.65,SZ301000
31,2021-07-13,72.32,72.35,72.76,72.02,3815,27586008.0,1.02,0.12,0.09,2.86,SZ301000
32,2021-07-14,72.78,71.94,72.78,71.53,3497,25169689.0,1.73,-0.57,-0.41,2.62,SZ301000
33,2021-07-15,71.28,70.19,72.25,70.03,4812,33999043.0,3.09,-2.43,-1.75,3.61,SZ301000
34,2021-07-16,71.29,69.78,71.29,69.78,3742,26277333.0,2.15,-0.58,-0.41,2.81,SZ301000
35,2021-07-19,69.08,70.33,71.1,68.11,5955,41422764.0,4.28,0.79,0.55,4.47,SZ301000
36,2021-07-20,69.95,68.91,69.95,68.5,3222,22222778.0,2.06,-2.02,-1.42,2.42,SZ301000
37,2021-07-21,68.93,68.89,69.37,68.8,2497,17229400.0,0.83,-0.03,-0.02,1.87,SZ301000
38,2021-07-22,68.51,68.31,68.99,68.31,3712,25458467.0,0.99,-0.84,-0.58,2.78,SZ301000
39,2021-07-23,68.35,69.5,69.8,66.93,8281,56634735.0,4.2,1.74,1.19,6.21,SZ301000
40,2021-07-26,69.01,68.33,69.64,68.01,4024,27667002.0,2.35,-1.68,-1.17,3.02,SZ301000
41,2021-07-27,67.61,67.7,69.62,67.61,3552,24400127.0,2.94,-0.92,-0.63,2.66,SZ301000
42,2021-07-28,68.09,71.66,73.18,67.49,10713,75649829.0,8.4,5.85,3.96,8.03,SZ301000
43,2021-07-29,71.5,72.08,72.76,71.04,7201,51746599.0,2.4,0.59,0.42,5.4,SZ301000
44,2021-07-30,71.18,70.85,72.01,70.18,5125,36282130.0,2.54,-1.71,-1.23,3.84,SZ301000
45,2021-08-02,70.89,73.8,73.8,70.5,11143,81352058.0,4.66,4.16,2.95,8.36,SZ301000
46,2021-08-03,74.0,73.3,74.43,72.88,7822,57326387.0,2.1,-0.68,-0.5,5.87,SZ301000
47,2021-08-04,73.89,72.6,74.02,71.33,8512,60813600.0,3.67,-0.95,-0.7,6.38,SZ301000
48,2021-08-05,72.6,70.38,73.0,70.22,7587,53222398.0,3.83,-3.06,-2.22,5.69,SZ301000
49,2021-08-06,70.38,75.65,76.0,68.88,18453,132990622.0,10.12,7.49,5.27,13.84,SZ301000
50,2021-08-09,75.64,74.2,75.64,73.6,9479,69350731.0,2.7,-1.92,-1.45,7.11,SZ301000
51,2021-08-10,73.73,74.41,74.71,73.73,6826,49813550.0,1.32,0.28,0.21,5.12,SZ301000
52,2021-08-11,73.99,75.44,76.18,73.93,8807,65261820.0,3.02,1.38,1.03,6.6,SZ301000
53,2021-08-12,74.9,73.21,75.07,73.19,7742,56140194.0,2.49,-2.96,-2.23,5.81,SZ301000
54,2021-08-13,73.2,73.39,73.61,72.68,4249,30601634.0,1.27,0.25,0.18,3.19,SZ301000
55,2021-08-16,74.09,74.18,74.51,72.76,5548,40250708.0,2.38,1.08,0.79,4.16,SZ301000
56,2021-08-17,74.15,72.87,75.7,72.84,8781,64145820.0,3.86,-1.77,-1.31,6.59,SZ301000
57,2021-08-18,72.21,70.8,72.55,69.88,8260,57508593.0,3.66,-2.84,-2.07,6.19,SZ301000
58,2021-08-19,70.31,70.76,72.08,70.31,4116,28767355.0,2.5,-0.06,-0.04,3.09,SZ301000
59,2021-08-20,70.76,69.68,71.18,69.6,3890,26819832.0,2.23,-1.53,-1.08,2.92,SZ301000
60,2021-08-23,69.68,71.1,71.9,69.42,4614,32231475.0,3.56,2.04,1.42,3.46,SZ301000
61,2021-08-24,71.7,71.43,71.7,70.62,4591,32089604.0,1.52,0.46,0.33,3.44,SZ301000
62,2021-08-25,71.43,71.9,72.17,71.01,3330,23394064.0,1.62,0.66,0.47,2.5,SZ301000
63,2021-08-26,71.7,69.78,71.7,69.73,5397,37541610.0,2.74,-2.95,-2.12,4.05,SZ301000
64,2021-08-27,69.7,69.37,70.16,69.2,3620,24755524.0,1.38,-0.59,-0.41,2.71,SZ301000
65,2021-08-30,69.38,69.32,70.27,69.26,2917,19977292.0,1.46,-0.07,-0.05,2.19,SZ301000
66,2021-08-31,69.34,68.5,69.56,68.2,4330,29252652.0,1.96,-1.18,-0.82,3.25,SZ301000
67,2021-09-01,68.31,69.43,69.7,67.53,4915,33015381.0,3.17,1.36,0.93,3.69,SZ301000
68,2021-09-02,69.2,69.74,69.96,69.11,3061,20913927.0,1.22,0.45,0.31,2.3,SZ301000
69,2021-09-03,69.62,70.18,70.99,69.26,3538,24385510.0,2.48,0.63,0.44,2.65,SZ301000
70,2021-09-06,69.71,70.1,70.43,69.36,2608,17928181.0,1.52,-0.11,-0.08,1.96,SZ301000
71,2021-09-07,70.3,71.32,71.94,70.1,5416,37899530.0,2.62,1.74,1.22,4.06,SZ301000
72,2021-09-08,70.86,70.54,71.69,70.36,3898,27073035.0,1.86,-1.09,-0.78,2.92,SZ301000
73,2021-09-09,70.82,70.78,70.93,70.32,2661,18475091.0,0.86,0.34,0.24,2.0,SZ301000
74,2021-09-10,70.78,70.17,71.04,70.12,3014,20844823.0,1.3,-0.86,-0.61,2.26,SZ301000
75,2021-09-13,69.9,69.09,70.11,69.08,3506,23940398.0,1.47,-1.54,-1.08,2.63,SZ301000
76,2021-09-14,69.05,68.55,69.05,68.38,2957,19960247.0,0.97,-0.78,-0.54,2.22,SZ301000
77,2021-09-15,68.55,68.75,68.88,68.32,1917,12932553.0,0.82,0.29,0.2,1.44,SZ301000
78,2021-09-16,68.75,67.73,68.89,67.71,3064,20529406.0,1.72,-1.48,-1.02,2.3,SZ301000
79,2021-09-17,68.2,68.45,68.7,67.55,2540,16948799.0,1.7,1.06,0.72,1.9,SZ301000
80,2021-09-22,67.71,67.92,68.37,67.5,1590,10612258.0,1.27,-0.77,-0.53,1.19,SZ301000
81,2021-09-23,67.81,68.68,68.7,67.76,1827,12291774.0,1.38,1.12,0.76,1.37,SZ301000
82,2021-09-24,68.68,67.82,68.7,67.8,1560,10457563.0,1.31,-1.25,-0.86,1.17,SZ301000
83,2021-09-27,68.19,67.1,68.63,67.0,2528,16762603.0,2.4,-1.06,-0.72,1.9,SZ301000
84,2021-09-28,67.07,65.74,67.07,65.71,2995,19444600.0,2.03,-2.03,-1.36,2.25,SZ301000
85,2021-09-29,65.7,63.22,65.7,63.01,3950,24884642.0,4.09,-3.83,-2.52,2.96,SZ301000
86,2021-09-30,63.67,63.53,64.11,62.82,1567,9759428.0,2.04,0.49,0.31,1.18,SZ301000
87,2021-10-08,64.04,64.27,64.44,63.7,2050,12894659.0,1.16,1.16,0.74,1.54,SZ301000
88,2021-10-11,64.25,64.14,64.35,63.88,1379,8686340.0,0.73,-0.2,-0.13,1.03,SZ301000
89,2021-10-12,64.4,63.85,64.4,63.7,1055,6623481.0,1.09,-0.45,-0.29,0.79,SZ301000
90,2021-10-13,64.15,65.12,65.4,63.94,2046,13049984.0,2.29,1.99,1.27,1.53,SZ301000
91,2021-10-14,65.13,65.09,65.5,64.74,1334,8526251.0,1.17,-0.05,-0.03,1.0,SZ301000
92,2021-10-15,64.91,64.43,65.38,64.3,1675,10609525.0,1.66,-1.01,-0.66,1.26,SZ301000
93,2021-10-18,64.4,64.24,65.08,63.25,1367,8633445.0,2.84,-0.29,-0.19,1.03,SZ301000
94,2021-10-19,63.9,64.9,65.18,63.9,1526,9685323.0,1.99,1.03,0.66,1.14,SZ301000
95,2021-10-20,64.61,64.91,65.34,64.61,1376,8768208.0,1.12,0.02,0.01,1.03,SZ301000
96,2021-10-21,65.13,64.17,65.14,64.11,1569,9907752.0,1.59,-1.14,-0.74,1.18,SZ301000
97,2021-10-22,64.01,63.99,64.4,63.8,1038,6522495.0,0.94,-0.28,-0.18,0.78,SZ301000
98,2021-10-25,63.71,63.38,63.98,63.13,1309,8129597.0,1.33,-0.95,-0.61,0.98,SZ301000
99,2021-10-26,63.15,64.9,65.0,63.08,2207,13869135.0,3.03,2.4,1.52,1.66,SZ301000
100,2021-10-27,64.9,64.4,66.4,63.21,5570,35847861.0,4.92,-0.77,-0.5,4.18,SZ301000
101,2021-10-28,64.63,60.05,64.66,60.0,8056,48408519.0,7.24,-6.75,-4.35,6.04,SZ301000
102,2021-10-29,60.71,60.13,60.71,59.04,4050,23745968.0,2.78,0.13,0.08,3.04,SZ301000
103,2021-11-01,59.85,60.45,60.79,59.71,4303,25365668.0,1.8,0.53,0.32,3.23,SZ301000
104,2021-11-02,61.46,58.71,61.55,58.32,6687,39221713.0,5.34,-2.88,-1.74,5.02,SZ301000
105,2021-11-03,58.82,59.25,59.48,58.7,2288,13246309.0,1.33,0.92,0.54,1.72,SZ301000
106,2021-11-04,59.25,61.18,61.3,58.99,7356,43179993.0,3.9,3.26,1.93,5.52,SZ301000
107,2021-11-05,60.63,61.14,62.25,60.52,7051,42272069.0,2.83,-0.07,-0.04,5.29,SZ301000
108,2021-11-08,61.21,61.4,61.77,60.7,4547,27271031.0,1.75,0.43,0.26,3.41,SZ301000
109,2021-11-09,61.4,62.11,62.66,61.15,4454,27136896.0,2.46,1.16,0.71,3.34,SZ301000
110,2021-11-10,62.0,64.2,65.66,61.9,11507,72571713.0,6.05,3.36,2.09,8.63,SZ301000
111,2021-11-11,64.0,69.41,71.18,64.0,25190,169598568.0,11.18,8.12,5.21,18.89,SZ301000
112,2021-11-12,69.86,71.6,71.88,68.29,25947,179285027.0,5.17,3.16,2.19,19.46,SZ301000
113,2021-11-15,72.16,76.79,81.3,72.16,39904,303000624.0,12.77,7.25,5.19,29.93,SZ301000
114,2021-11-16,75.89,71.75,75.98,71.2,25094,179255519.0,6.22,-6.56,-5.04,18.82,SZ301000
115,2021-11-17,71.21,72.47,73.24,71.21,13726,97352295.0,2.83,1.0,0.72,10.29,SZ301000
116,2021-11-18,74.18,70.58,78.4,70.01,24615,179058946.0,11.58,-2.61,-1.89,18.46,SZ301000
117,2021-11-19,70.58,71.23,72.87,70.03,17846,125206865.0,4.02,0.92,0.65,13.38,SZ301000
118,2021-11-22,71.21,73.22,73.98,71.2,14595,103755405.0,3.9,2.79,1.99,10.95,SZ301000
119,2021-11-23,73.67,77.2,78.1,72.76,28472,212540586.0,7.29,5.44,3.98,21.35,SZ301000
120,2021-11-24,76.21,76.85,77.28,74.83,18677,139725279.0,3.17,-0.45,-0.35,14.01,SZ301000
121,2021-11-25,77.7,73.91,77.7,73.77,15964,117492897.0,5.11,-3.83,-2.94,11.97,SZ301000
122,2021-11-26,73.0,72.07,74.5,71.8,13057,93277999.0,3.65,-2.49,-1.84,9.79,SZ301000
123,2021-11-29,70.41,73.9,74.42,70.4,12228,88305547.0,5.58,2.54,1.83,9.17,SZ301000
124,2021-11-30,74.6,73.3,76.0,72.92,12159,88965921.0,4.17,-0.81,-0.6,9.12,SZ301000
125,2021-12-01,72.95,74.5,75.56,72.95,10262,75220367.0,3.56,1.64,1.2,7.7,SZ301000
126,2021-12-02,76.2,72.4,76.2,72.4,9936,72333229.0,5.1,-2.82,-2.1,7.45,SZ301000
127,2021-12-03,72.51,72.05,74.17,71.66,7313,52111360.0,3.47,-0.48,-0.35,5.48,SZ301000
128,2021-12-06,72.39,66.88,72.39,66.86,14593,98040383.0,7.68,-7.18,-5.17,10.94,SZ301000
129,2021-12-07,67.24,66.2,67.56,65.3,6069,39486836.0,3.38,-1.02,-0.68,4.55,SZ301000
130,2021-12-08,66.15,67.23,67.31,65.72,5152,33760789.0,2.4,1.56,1.03,3.86,SZ301000
131,2021-12-09,67.23,67.3,67.85,66.8,5128,33906234.0,1.56,0.1,0.07,3.85,SZ301000
132,2021-12-10,66.82,68.27,68.4,66.21,5587,37140255.0,3.25,1.44,0.97,4.19,SZ301000
133,2021-12-13,68.68,68.78,69.13,67.4,5048,33940321.0,2.53,0.75,0.51,3.79,SZ301000
134,2021-12-14,68.81,70.63,70.86,67.86,7074,48610290.0,4.36,2.69,1.85,5.31,SZ301000
135,2021-12-15,70.97,69.62,70.97,69.2,5332,36734014.0,2.51,-1.43,-1.01,4.0,SZ301000
136,2021-12-16,69.6,69.52,70.95,68.6,5389,36808210.0,3.38,-0.14,-0.1,4.04,SZ301000
137,2021-12-17,69.52,67.9,70.29,67.72,5625,37989351.0,3.7,-2.33,-1.62,4.22,SZ301000
138,2021-12-20,67.92,67.7,68.63,66.9,4567,30414583.0,2.55,-0.29,-0.2,3.43,SZ301000
139,2021-12-21,67.4,67.86,68.34,67.4,2920,19468564.0,1.39,0.24,0.16,2.19,SZ301000
140,2021-12-22,68.2,67.63,68.7,67.3,2920,19519657.0,2.06,-0.34,-0.23,2.19,SZ301000
141,2021-12-23,67.63,66.5,68.09,66.01,5434,35618519.0,3.08,-1.67,-1.13,4.08,SZ301000
142,2021-12-24,66.5,64.34,66.52,64.27,5836,37302398.0,3.38,-3.25,-2.16,4.38,SZ301000
143,2021-12-27,64.41,64.37,64.96,63.7,2588,16300960.0,1.96,0.05,0.03,1.94,SZ301000
144,2021-12-28,64.38,65.1,65.24,64.25,2168,13788741.0,1.54,1.13,0.73,1.63,SZ301000
145,2021-12-29,65.3,65.38,66.19,64.43,3064,19656817.0,2.7,0.43,0.28,2.3,SZ301000
146,2021-12-30,66.2,65.53,66.2,65.08,2558,16469154.0,1.71,0.23,0.15,1.92,SZ301000
147,2021-12-31,65.53,65.49,65.9,65.39,2127,13703577.0,0.78,-0.06,-0.04,1.6,SZ301000
148,2022-01-04,65.75,65.9,66.04,65.35,2613,16857175.0,1.05,0.63,0.41,1.96,SZ301000
149,2022-01-05,65.85,64.15,65.86,64.03,4581,29023047.0,2.78,-2.66,-1.75,3.44,SZ301000
150,2022-01-06,63.63,65.2,65.5,63.6,3249,20690869.0,2.96,1.64,1.05,2.44,SZ301000
151,2022-01-07,65.29,64.38,65.59,64.3,3347,21342700.0,1.98,-1.26,-0.82,2.51,SZ301000
152,2022-01-10,64.36,65.5,65.72,64.36,2753,17620612.0,2.11,1.74,1.12,2.06,SZ301000
153,2022-01-11,65.7,65.15,66.1,64.96,2332,14985767.0,1.74,-0.53,-0.35,1.75,SZ301000
154,2022-01-12,65.7,66.02,66.06,65.05,2820,18199365.0,1.55,1.34,0.87,2.11,SZ301000
155,2022-01-13,66.02,65.4,66.02,65.2,2507,16125726.0,1.24,-0.94,-0.62,1.88,SZ301000
156,2022-01-14,65.2,64.1,65.59,64.03,3168,20117635.0,2.39,-1.99,-1.3,2.38,SZ301000
157,2022-01-17,64.1,65.7,67.2,63.99,3644,23406938.0,5.01,2.5,1.6,2.73,SZ301000
158,2022-01-18,65.7,64.48,65.7,64.3,2877,18285386.0,2.13,-1.86,-1.22,2.16,SZ301000
159,2022-01-19,64.48,64.63,64.98,64.1,1463,9257635.0,1.36,0.23,0.15,1.1,SZ301000
160,2022-01-20,64.63,61.64,64.63,61.64,4740,29296816.0,4.63,-4.63,-2.99,3.55,SZ301000
161,2022-01-21,61.67,61.59,62.68,61.14,2297,13875518.0,2.5,-0.08,-0.05,1.72,SZ301000
162,2022-01-24,63.23,62.02,63.23,61.74,1456,8890678.0,2.42,0.7,0.43,1.09,SZ301000
163,2022-01-25,62.47,60.17,62.49,60.07,2420,14423926.0,3.9,-2.98,-1.85,1.82,SZ301000
164,2022-01-26,60.2,60.77,61.45,59.93,1686,10055681.0,2.53,1.0,0.6,1.26,SZ301000
165,2022-01-27,61.08,58.69,61.2,58.5,2167,12641722.0,4.44,-3.42,-2.08,1.63,SZ301000
166,2022-01-28,59.16,59.58,60.04,58.45,1584,9216147.0,2.71,1.52,0.89,1.19,SZ301000
167,2022-02-07,60.25,60.86,61.37,60.25,1560,9294604.0,1.88,2.15,1.28,1.17,SZ301000
168,2022-02-08,60.83,61.28,61.3,60.58,1310,7837141.0,1.18,0.69,0.42,0.98,SZ301000
169,2022-02-09,61.31,61.55,61.63,61.21,1556,9378210.0,0.69,0.44,0.27,1.17,SZ301000
170,2022-02-10,61.31,61.16,61.58,60.53,1867,11176411.0,1.71,-0.63,-0.39,1.4,SZ301000
171,2022-02-11,61.15,60.44,61.28,60.06,1895,11233460.0,1.99,-1.18,-0.72,1.42,SZ301000
172,2022-02-14,60.27,60.05,60.9,59.83,1478,8730068.0,1.77,-0.65,-0.39,1.11,SZ301000
173,2022-02-15,60.05,60.0,60.36,59.41,1108,6513046.0,1.58,-0.08,-0.05,0.83,SZ301000
174,2022-02-16,60.51,61.49,62.06,60.43,2127,12756862.0,2.72,2.48,1.49,1.6,SZ301000
175,2022-02-17,61.14,61.21,61.9,61.06,1894,11413129.0,1.37,-0.46,-0.28,1.42,SZ301000
176,2022-02-18,60.51,60.81,61.16,60.19,1636,9715709.0,1.58,-0.65,-0.4,1.23,SZ301000
177,2022-02-21,60.7,61.35,61.58,60.67,1578,9473557.0,1.5,0.89,0.54,1.18,SZ301000
178,2022-02-22,61.12,60.12,61.12,59.86,2454,14486729.0,2.05,-2.0,-1.23,1.84,SZ301000
179,2022-02-23,60.59,62.0,63.06,60.21,3854,23211140.0,4.74,3.13,1.88,2.89,SZ301000
180,2022-02-24,61.6,60.06,61.89,59.2,4701,27919630.0,4.34,-3.13,-1.94,3.53,SZ301000
181,2022-02-25,60.28,60.4,61.48,60.26,3285,19579650.0,2.03,0.57,0.34,2.46,SZ301000
182,2022-02-28,60.21,59.46,60.25,58.77,2638,15344915.0,2.45,-1.56,-0.94,1.98,SZ301000
183,2022-03-01,59.69,60.4,60.48,59.51,2380,14025205.0,1.63,1.58,0.94,1.78,SZ301000
184,2022-03-02,59.73,60.12,60.36,59.73,2190,12896286.0,1.04,-0.46,-0.28,1.64,SZ301000
185,2022-03-03,60.15,59.98,60.57,59.83,2453,14470185.0,1.23,-0.23,-0.14,1.84,SZ301000
186,2022-03-04,59.93,59.52,60.4,59.38,2151,12584222.0,1.7,-0.77,-0.46,1.61,SZ301000
187,2022-03-07,59.34,58.56,59.5,58.33,2972,17093633.0,1.97,-1.61,-0.96,2.23,SZ301000
188,2022-03-08,58.65,57.8,58.75,56.46,3523,19861409.0,3.91,-1.3,-0.76,2.64,SZ301000
189,2022-03-09,57.45,55.8,58.04,54.7,2967,16316353.0,5.78,-3.46,-2.0,2.23,SZ301000
190,2022-03-10,56.61,56.14,57.09,56.09,1796,9955261.0,1.79,0.61,0.34,1.35,SZ301000
191,2022-03-11,55.77,56.35,56.35,54.21,2429,13154537.0,3.81,0.37,0.21,1.82,SZ301000
192,2022-03-14,55.75,55.09,56.07,55.09,1815,9865373.0,1.74,-2.24,-1.26,1.36,SZ301000
193,2022-03-15,54.53,52.23,55.6,52.2,2646,13946302.0,6.17,-5.19,-2.86,1.98,SZ301000
194,2022-03-16,53.2,53.24,53.9,51.26,2548,13111203.0,5.05,1.93,1.01,1.91,SZ301000
