,date,open,close,high,low,volume,amount,amplitude,pct_chg,change,turnover_rate,symbol
0,2021-09-14,58.0,46.97,58.2,46.78,567535,2789731728.0,97.19,299.74,35.22,77.21,SH688707
1,2021-09-15,49.0,46.8,49.16,46.68,259425,1237620384.0,5.28,-0.36,-0.17,35.29,SH688707
2,2021-09-16,47.0,40.61,47.29,40.5,252922,1088016544.0,14.51,-13.23,-6.19,34.41,SH688707
3,2021-09-17,40.31,38.96,41.5,37.78,158355,625267168.0,9.16,-4.06,-1.65,21.54,SH688707
4,2021-09-22,38.44,38.98,40.47,38.0,97398,384914304.0,6.34,0.05,0.02,13.25,SH688707
5,2021-09-23,39.39,37.2,39.75,37.1,103595,395424976.0,6.8,-4.57,-1.78,14.09,SH688707
6,2021-09-24,37.17,37.24,38.49,35.64,101701,379012992.0,7.66,0.11,0.04,13.84,SH688707
7,2021-09-27,37.16,34.83,37.8,34.06,86135,305752336.0,10.04,-6.47,-2.41,11.72,SH688707
8,2021-09-28,34.96,35.76,36.64,34.8,65069,231890900.0,5.28,2.67,0.93,8.85,SH688707
9,2021-09-29,35.11,36.2,37.65,35.11,67361,246934303.0,7.1,1.23,0.44,9.16,SH688707
10,2021-09-30,36.8,38.85,39.07,36.27,94315,359410080.0,7.73,7.32,2.65,12.83,SH688707
11,2021-10-08,39.4,38.0,39.5,37.4,47798,182197342.0,5.41,-2.19,-0.85,6.5,SH688707
12,2021-10-11,38.44,38.23,39.33,37.88,47493,183782594.0,3.82,0.61,0.23,6.46,SH688707
13,2021-10-12,38.28,35.4,38.43,34.71,57706,207592967.0,9.73,-7.4,-2.83,7.85,SH688707
14,2021-10-13,35.37,38.4,39.09,35.35,66799,249021834.0,10.56,8.47,3.0,9.09,SH688707
15,2021-10-14,38.14,38.61,39.17,37.69,40707,156587712.0,3.85,0.55,0.21,5.54,SH688707
16,2021-10-15,38.36,40.68,41.41,37.54,88845,355152272.0,10.02,5.36,2.07,12.09,SH688707
17,2021-10-18,40.58,43.46,44.35,40.53,116201,497069152.0,9.39,6.83,2.78,15.81,SH688707
18,2021-10-19,43.62,44.15,44.99,42.45,78065,341303280.0,5.84,1.59,0.69,10.62,SH688707
19,2021-10-20,44.15,46.7,47.44,43.52,122623,563289760.0,8.88,5.78,2.55,16.68,SH688707
20,2021-10-21,46.24,47.76,48.78,45.21,88065,415254864.0,7.64,2.27,1.06,11.98,SH688707
21,2021-10-22,46.98,45.49,47.8,45.29,92469,426651280.0,5.26,-4.75,-2.27,12.58,SH688707
22,2021-10-25,45.0,47.85,48.7,43.0,80332,367647264.0,12.53,5.19,2.36,10.93,SH688707
23,2021-10-26,47.5,46.29,48.26,45.86,63500,296440384.0,5.02,-3.26,-1.56,8.64,SH688707
24,2021-10-27,46.0,45.95,46.91,45.03,37862,174535115.0,4.06,-0.73,-0.34,5.15,SH688707
25,2021-10-28,45.95,43.18,46.47,42.64,55685,244741938.0,8.34,-6.03,-2.77,7.58,SH688707
26,2021-10-29,43.43,42.99,43.72,41.6,48262,206032071.0,4.91,-0.44,-0.19,6.57,SH688707
27,2021-11-01,43.15,49.9,51.0,43.15,112373,541957728.0,18.26,16.07,6.91,15.29,SH688707
28,2021-11-02,50.87,48.38,50.87,47.33,57655,282615904.0,7.09,-3.05,-1.52,7.84,SH688707
29,2021-11-03,48.1,47.28,48.58,46.79,34985,165619341.0,3.7,-2.27,-1.1,4.76,SH688707
30,2021-11-04,47.6,48.35,49.18,47.0,49641,238205946.0,4.61,2.26,1.07,6.75,SH688707
31,2021-11-05,48.26,47.35,50.68,46.69,66334,322565328.0,8.25,-2.07,-1.0,9.02,SH688707
32,2021-11-08,48.16,49.8,49.95,47.17,56231,273841680.0,5.87,5.17,2.45,7.65,SH688707
33,2021-11-09,49.5,49.5,49.86,48.81,36848,181660422.0,2.11,-0.6,-0.3,5.01,SH688707
34,2021-11-10,49.25,47.8,49.7,46.82,38639,183585518.0,5.82,-3.43,-1.7,5.26,SH688707
35,2021-11-11,47.8,47.29,48.97,46.89,33623,160164713.0,4.35,-1.07,-0.51,4.57,SH688707
