,date,open,close,high,low,volume,amount,amplitude,pct_chg,change,turnover_rate,symbol
0,2022-11-01,48.0,51.23,55.96,47.8,109388,550513831.0,20.4,28.08,11.23,66.59,SZ301230
1,2022-11-02,48.0,49.5,52.0,47.3,82612,409044098.0,9.17,-3.38,-1.73,50.29,SZ301230
2,2022-11-03,48.15,48.25,50.5,46.8,66199,319708169.0,7.47,-2.53,-1.25,40.3,SZ301230
3,2022-11-04,49.2,50.9,53.86,48.25,85537,437361705.0,11.63,5.49,2.65,52.07,SZ301230
4,2022-11-07,50.25,54.9,55.3,49.55,78755,413573088.0,11.3,7.86,4.0,47.94,SZ301230
5,2022-11-08,54.9,52.9,55.27,51.7,69478,368080147.0,6.5,-3.64,-2.0,42.29,SZ301230
6,2022-11-09,52.16,52.83,54.68,52.0,56209,298094146.0,5.07,-0.13,-0.07,34.22,SZ301230
7,2022-11-10,52.0,48.65,52.0,48.49,62153,310824112.0,6.64,-7.91,-4.18,37.83,SZ301230
8,2022-11-11,49.98,58.38,58.38,49.7,118995,648889362.0,17.84,20.0,9.73,72.43,SZ301230
9,2022-11-14,56.03,57.79,60.5,55.88,85094,492278726.0,7.91,-1.01,-0.59,51.8,SZ301230
10,2022-11-15,55.8,56.12,57.2,54.55,49292,275073968.0,4.59,-2.89,-1.67,30.0,SZ301230
11,2022-11-16,56.0,53.91,56.0,53.66,39628,216018998.0,4.17,-3.94,-2.21,24.12,SZ301230
12,2022-11-17,53.0,54.06,56.15,52.53,37617,205104887.0,6.71,0.28,0.15,22.9,SZ301230
13,2022-11-18,53.6,51.99,54.28,51.6,36410,193046499.0,4.96,-3.83,-2.07,22.16,SZ301230
14,2022-11-21,51.9,52.98,52.98,50.33,23704,123335197.0,5.1,1.9,0.99,14.43,SZ301230
15,2022-11-22,52.37,50.32,52.37,49.73,29759,151576917.0,4.98,-5.02,-2.66,18.11,SZ301230
16,2022-11-23,50.38,49.05,50.74,48.48,22150,108870768.0,4.49,-2.52,-1.27,13.48,SZ301230
17,2022-11-24,48.61,49.69,49.78,48.61,16927,83589454.0,2.39,1.3,0.64,10.3,SZ301230
18,2022-11-25,49.11,47.8,49.17,47.68,18205,87592656.0,3.0,-3.8,-1.89,11.08,SZ301230
19,2022-11-28,47.27,48.0,48.29,47.0,14375,68636082.0,2.7,0.42,0.2,8.75,SZ301230
20,2022-11-29,48.3,49.25,49.95,48.13,25964,128162277.0,3.79,2.6,1.25,15.8,SZ301230
21,2022-11-30,48.5,47.45,48.5,46.82,28458,135302696.0,3.41,-3.65,-1.8,17.32,SZ301230
22,2022-12-01,47.99,48.83,48.84,46.69,27645,132331873.0,4.53,2.91,1.38,16.83,SZ301230
23,2022-12-02,48.16,48.3,48.67,48.1,16399,79271441.0,1.17,-1.09,-0.53,9.98,SZ301230
24,2022-12-05,48.4,48.52,49.8,48.18,18699,91305123.0,3.35,0.46,0.22,11.38,SZ301230
25,2022-12-06,48.2,49.26,49.76,47.35,23260,114142801.0,4.97,1.53,0.74,14.16,SZ301230
26,2022-12-07,49.0,49.82,50.79,48.8,19222,96144947.0,4.04,1.14,0.56,11.7,SZ301230
27,2022-12-08,49.21,48.73,49.95,48.09,16641,81498788.0,3.73,-2.19,-1.09,10.13,SZ301230
28,2022-12-09,48.68,49.59,50.68,48.22,18521,92146936.0,5.05,1.76,0.86,11.27,SZ301230
29,2022-12-12,49.2,50.71,51.0,49.19,19752,99408001.0,3.65,2.26,1.12,12.02,SZ301230
30,2022-12-13,50.58,50.1,50.58,49.02,17162,85186056.0,3.08,-1.2,-0.61,10.45,SZ301230
31,2022-12-14,49.8,48.6,49.8,47.83,17393,84550070.0,3.93,-2.99,-1.5,10.59,SZ301230
32,2022-12-15,48.13,48.19,48.88,48.1,8485,41043300.0,1.6,-0.84,-0.41,5.17,SZ301230
33,2022-12-16,47.9,49.05,49.33,47.8,13252,64587865.0,3.17,1.78,0.86,8.07,SZ301230
34,2022-12-19,50.47,47.13,50.47,46.9,15865,76521992.0,7.28,-3.91,-1.92,9.66,SZ301230
35,2022-12-20,47.52,46.29,47.53,45.03,13347,61452768.0,5.3,-1.78,-0.84,8.12,SZ301230
36,2022-12-21,46.28,48.57,49.8,46.0,25571,124918977.0,8.21,4.93,2.28,15.57,SZ301230
37,2022-12-22,48.58,46.19,49.49,46.15,13602,64290667.0,6.88,-4.9,-2.38,8.28,SZ301230
38,2022-12-23,45.45,52.28,55.0,45.45,53125,274027667.0,20.68,13.18,6.09,32.34,SZ301230
39,2022-12-26,52.3,50.32,52.49,49.92,25152,127562248.0,4.92,-3.75,-1.96,15.31,SZ301230
40,2022-12-27,50.05,49.38,50.3,47.23,20873,101583368.0,6.1,-1.87,-0.94,12.71,SZ301230
41,2022-12-28,49.78,49.78,50.87,49.05,17924,89847738.0,3.69,0.81,0.4,10.91,SZ301230
42,2022-12-29,49.5,52.38,53.8,49.02,30162,157376160.0,9.6,5.22,2.6,18.36,SZ301230
43,2022-12-30,52.73,53.42,54.77,51.8,21746,116341567.0,5.67,1.99,1.04,13.24,SZ301230
44,2023-01-03,53.11,53.4,55.0,52.78,15612,83835228.0,4.16,-0.04,-0.02,9.5,SZ301230
45,2023-01-04,52.66,56.36,57.5,52.66,24960,139446757.0,9.06,5.54,2.96,15.19,SZ301230
46,2023-01-05,55.55,56.06,56.89,54.57,14296,79405235.0,4.12,-0.53,-0.3,8.7,SZ301230
47,2023-01-06,55.97,55.73,56.55,54.86,10256,57042071.0,3.01,-0.59,-0.33,6.24,SZ301230
48,2023-01-09,55.71,55.32,55.89,54.3,8828,48589058.0,2.85,-0.74,-0.41,5.37,SZ301230
49,2023-01-10,55.0,58.0,58.38,54.2,15842,89982523.0,7.56,4.84,2.68,9.64,SZ301230
50,2023-01-11,57.28,57.74,59.0,56.6,11917,68940401.0,4.14,-0.45,-0.26,7.25,SZ301230
51,2023-01-12,57.52,57.85,61.18,57.09,18590,109994198.0,7.08,0.19,0.11,11.32,SZ301230
52,2023-01-13,57.67,57.77,58.68,56.52,10867,62661259.0,3.73,-0.14,-0.08,6.62,SZ301230
53,2023-01-16,57.4,59.2,60.95,56.78,12454,73910648.0,7.22,2.48,1.43,7.58,SZ301230
54,2023-01-17,59.01,56.6,59.88,56.6,10445,60414337.0,5.54,-4.39,-2.6,6.36,SZ301230
55,2023-01-18,56.43,56.0,57.31,56.0,6634,37469034.0,2.31,-1.06,-0.6,4.04,SZ301230
56,2023-01-19,55.5,59.76,62.17,55.48,16588,98526797.0,11.95,6.71,3.76,10.1,SZ301230
57,2023-01-20,60.33,61.33,63.5,59.91,18102,111649432.0,6.01,2.63,1.57,11.02,SZ301230
58,2023-01-30,62.88,60.15,62.95,58.8,17958,109097143.0,6.77,-1.92,-1.18,10.93,SZ301230
59,2023-01-31,60.5,58.4,61.26,58.01,14109,83378062.0,5.4,-2.91,-1.75,8.59,SZ301230
