,date,open,close,high,low,volume,amount,amplitude,pct_chg,change,turnover_rate,symbol
0,2021-12-01,108.0,106.35,116.6,100.01,182414,1961663520.0,35.6,128.22,59.75,78.42,SH688112
1,2021-12-02,103.0,106.0,109.55,97.5,100334,1042411824.0,11.33,-0.33,-0.35,43.13,SH688112
2,2021-12-03,105.97,103.68,109.57,99.99,59261,619604544.0,9.04,-2.19,-2.32,25.48,SH688112
3,2021-12-06,106.0,110.8,118.3,105.01,72100,805559248.0,12.82,6.87,7.12,31.0,SH688112
4,2021-12-07,115.0,109.35,115.98,105.61,41923,460995120.0,9.36,-1.31,-1.45,18.02,SH688112
5,2021-12-08,110.0,116.1,117.76,108.28,45289,512138976.0,8.67,6.17,6.75,19.47,SH688112
6,2021-12-09,114.0,112.1,124.38,112.1,56478,669056976.0,10.58,-3.45,-4.0,24.28,SH688112
7,2021-12-10,111.88,112.35,114.66,108.2,25828,289524656.0,5.76,0.22,0.25,11.1,SH688112
8,2021-12-13,113.15,109.1,117.49,108.98,23995,268399519.0,7.57,-2.89,-3.25,10.32,SH688112
9,2021-12-14,109.08,110.23,111.88,105.72,17531,190314170.0,5.65,1.04,1.13,7.54,SH688112
10,2021-12-15,111.0,112.55,115.99,110.22,20416,230716389.0,5.23,2.1,2.32,8.78,SH688112
11,2021-12-16,111.02,110.18,113.56,107.21,17749,195235428.0,5.64,-2.11,-2.37,7.63,SH688112
12,2021-12-17,109.33,106.05,111.17,103.78,20650,220755465.0,6.71,-3.75,-4.13,8.88,SH688112
13,2021-12-20,104.0,96.54,105.54,96.0,31855,316915792.0,9.0,-8.97,-9.51,13.69,SH688112
14,2021-12-21,96.0,100.66,101.86,94.23,24694,240545067.0,7.9,4.27,4.12,10.62,SH688112
15,2021-12-22,100.09,101.0,103.73,98.9,10828,109006323.0,4.8,0.34,0.34,4.65,SH688112
16,2021-12-23,99.77,102.31,102.88,98.68,9861,99565365.0,4.16,1.3,1.31,4.24,SH688112
17,2021-12-24,101.52,102.0,106.88,99.38,14235,147356288.0,7.33,-0.3,-0.31,6.12,SH688112
18,2021-12-27,102.0,98.31,104.38,98.16,9752,98098544.0,6.1,-3.62,-3.69,4.19,SH688112
19,2021-12-28,104.0,106.45,113.55,101.41,42241,452781008.0,12.35,8.28,8.14,18.16,SH688112
20,2021-12-29,106.45,101.39,106.51,100.9,11150,114487941.0,5.27,-4.75,-5.06,4.79,SH688112
21,2021-12-30,101.6,100.0,103.0,98.5,14457,145303388.0,4.44,-1.37,-1.39,6.21,SH688112
22,2021-12-31,99.6,97.98,100.96,96.06,17098,168772051.0,4.9,-2.02,-2.02,7.35,SH688112
23,2022-01-04,97.98,97.85,98.77,96.0,9157,89059945.0,2.83,-0.13,-0.13,3.94,SH688112
24,2022-01-05,97.98,100.0,100.5,94.52,12133,118046815.0,6.11,2.2,2.15,5.22,SH688112
25,2022-01-06,97.88,99.0,99.51,96.18,6316,61786686.0,3.33,-1.0,-1.0,2.72,SH688112
26,2022-01-07,98.6,96.8,99.0,93.93,11332,108604555.0,5.12,-2.22,-2.2,4.87,SH688112
27,2022-01-10,95.32,96.7,97.89,94.21,3462,33312881.0,3.8,-0.1,-0.1,1.49,SH688112
28,2022-01-11,97.5,92.23,97.5,91.87,11129,104502406.0,5.82,-4.62,-4.47,4.78,SH688112
29,2022-01-12,92.32,92.3,93.25,91.18,3935,36314660.0,2.24,0.08,0.07,1.69,SH688112
30,2022-01-13,91.5,90.24,91.98,89.8,8131,73354469.0,2.36,-2.23,-2.06,3.5,SH688112
31,2022-01-14,91.0,91.88,92.5,87.52,9249,83418492.0,5.52,1.82,1.64,3.98,SH688112
32,2022-01-17,93.56,94.58,95.85,89.88,7203,66951373.0,6.5,2.94,2.7,3.1,SH688112
33,2022-01-18,94.29,95.0,96.41,91.8,6084,57698484.0,4.87,0.44,0.42,2.62,SH688112
34,2022-01-19,96.38,93.5,96.38,92.1,3055,28539166.0,4.51,-1.58,-1.5,1.31,SH688112
35,2022-01-20,92.66,91.6,93.5,91.5,2520,23271986.0,2.14,-2.03,-1.9,1.08,SH688112
36,2022-01-21,84.0,82.0,84.62,79.61,21538,175756478.0,5.47,-10.48,-9.6,9.26,SH688112
37,2022-01-24,81.75,78.0,82.48,76.27,15522,122309492.0,7.57,-4.88,-4.0,6.67,SH688112
