,date,open,close,high,low,volume,amount,amplitude,pct_chg,change,turnover_rate,symbol
0,2022-03-24,25.82,30.99,30.99,25.82,21905,67459557.0,24.02,44.01,9.47,4.38,SH603209
1,2022-03-25,34.09,34.09,34.09,34.09,14484,49376638.0,0.0,10.0,3.1,2.9,SH603209
2,2022-03-28,37.49,33.18,37.5,31.55,307057,1070040352.0,17.45,-2.67,-0.91,61.41,SH603209
3,2022-03-29,29.86,29.86,30.8,29.86,51022,152691065.0,2.83,-10.01,-3.32,10.2,SH603209
4,2022-03-30,26.87,27.17,28.37,26.87,205042,559508032.0,5.02,-9.01,-2.69,41.01,SH603209
5,2022-03-31,26.55,27.8,28.86,25.91,190844,512010816.0,10.86,2.32,0.63,38.17,SH603209
6,2022-04-01,26.95,29.7,30.58,26.91,247319,724493008.0,13.2,6.83,1.9,49.46,SH603209
7,2022-04-06,28.05,26.73,28.4,26.73,178883,487173312.0,5.62,-10.0,-2.97,35.78,SH603209
8,2022-04-07,26.02,27.61,28.2,26.02,166977,454056672.0,8.16,3.29,0.88,33.4,SH603209
9,2022-04-08,27.61,25.75,27.8,25.2,154975,409592464.0,9.42,-6.74,-1.86,30.99,SH603209
10,2022-04-11,25.0,24.0,26.3,23.4,108269,270188256.0,11.26,-6.8,-1.75,21.65,SH603209
11,2022-04-12,23.44,23.92,24.77,22.6,100980,236840213.0,9.04,-0.33,-0.08,20.2,SH603209
12,2022-04-13,23.7,23.25,24.7,22.88,90117,214973974.0,7.61,-2.8,-0.67,18.02,SH603209
13,2022-04-14,22.69,22.83,23.69,22.62,75021,172492099.0,4.6,-1.81,-0.42,15.0,SH603209
14,2022-04-15,22.5,21.69,22.6,21.67,76846,169144382.0,4.07,-4.99,-1.14,15.37,SH603209
15,2022-04-18,21.49,21.86,22.03,20.75,51583,111179390.0,5.9,0.78,0.17,10.32,SH603209
16,2022-04-19,21.74,21.6,22.19,21.58,37827,82557497.0,2.79,-1.19,-0.26,7.57,SH603209
17,2022-04-20,21.5,21.38,21.75,21.24,39369,84531475.0,2.36,-1.02,-0.22,7.87,SH603209
18,2022-04-21,21.23,23.52,23.52,21.2,148044,337129408.0,10.85,10.01,2.14,29.61,SH603209
19,2022-04-22,24.2,25.87,25.87,24.2,85968,218064458.0,7.1,9.99,2.35,17.19,SH603209
20,2022-04-25,25.31,23.28,26.36,23.28,70720,169800328.0,11.91,-10.01,-2.59,14.14,SH603209
21,2022-04-26,21.0,20.95,21.8,20.95,121970,258567561.0,3.65,-10.01,-2.33,24.39,SH603209
22,2022-04-27,19.7,21.12,22.1,18.86,126327,248473000.0,15.47,0.81,0.17,25.27,SH603209
23,2022-04-28,20.48,19.91,20.9,19.35,76779,154070682.0,7.34,-5.73,-1.21,15.36,SH603209
24,2022-04-29,20.06,20.57,20.7,19.81,64316,130965586.0,4.47,3.31,0.66,12.86,SH603209
25,2022-05-05,20.52,21.19,21.56,20.51,60447,127488506.0,5.1,3.01,0.62,12.09,SH603209
26,2022-05-06,20.58,23.31,23.31,20.4,100860,228767884.0,13.73,10.0,2.12,20.17,SH603209
27,2022-05-09,23.7,22.5,23.7,22.28,107196,243919466.0,6.09,-3.47,-0.81,21.44,SH603209
28,2022-05-10,22.19,22.62,23.2,21.98,68602,155441061.0,5.42,0.53,0.12,13.72,SH603209
29,2022-05-11,22.45,22.94,23.66,22.4,87751,203046694.0,5.57,1.41,0.32,17.55,SH603209
30,2022-05-12,22.65,23.84,24.34,22.54,97038,227615256.0,7.85,3.92,0.9,19.41,SH603209
